0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,0.6672660821536152,0.45178217696013223,1.1597475225007898,0.4045162854737301,1.223352677377119,1.245795581900095,0.07779766806601174,-0.08725719925707456,1.015813494314381,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,0.6672660821536152,0.45178217696013223,1.1597475225007898,0.4045162854737301,1.223352677377119,1.245795581900095,0.07779766806601174,-0.08725719925707456,1.015813494314381,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,0.6672660821536152,0.45178217696013223,1.1597475225007898,0.4045162854737301,1.223352677377119,1.245795581900095,0.07779766806601174,-0.08725719925707456,1.015813494314381,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,0.6672660821536152,0.45178217696013223,1.1597475225007898,0.4045162854737301,1.223352677377119,1.245795581900095,0.07779766806601174,-0.08725719925707456,1.015813494314381,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,0.6672660821536152,0.45178217696013223,1.1597475225007898,0.4045162854737301,1.223352677377119,1.245795581900095,0.07779766806601174,-0.08725719925707456,1.015813494314381,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,3.384456448906597,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.7337370328662357,-0.43242008366184076,1.1597475225007898,0.4045162854737301,0.20451184576213238,1.245795581900095,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,0.9263956075497086,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,-1.20267558860591,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,1.239772978023411,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,1.3677676396635405,0.45178217696013223,0.07889438928576815,1.2255345241389302,1.223352677377119,0.14110953193043138,1.1997219338600762,1.0512414958114242,1.015813494314381,0.0,0.9263956075497086,1.1111593429854312,-0.1780681998256287,0.9270600651596803,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,3.384456448906597,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.7337370328662357,-0.43242008366184076,1.1597475225007898,0.4045162854737301,0.20451184576213238,1.245795581900095,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,0.9263956075497086,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
-1.908944157541066,0.831479419283098,-0.5068340299791976,1.9954493683925385,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,1.239772978023411,0.9712169743921889,1.6749792701868151,1.8885620632287061,1.908944157541066,-0.2954684201426394,0.0,-1.9482407668277169,-0.7337370328662357,-0.43242008366184076,0.07889438928576815,0.4045162854737301,0.20451184576213238,1.245795581900095,0.07779766806601174,-0.08725719925707456,-0.10649657601682999,1.2072476168999624,-0.2326564311197899,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,3.384456448906597,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.7337370328662357,-0.43242008366184076,1.1597475225007898,0.4045162854737301,0.20451184576213238,1.245795581900095,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,0.9263956075497086,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,3.384456448906597,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.7337370328662357,-0.43242008366184076,1.1597475225007898,0.4045162854737301,0.20451184576213238,1.245795581900095,0.07779766806601174,1.0512414958114242,-0.10649657601682999,0.0,0.9263956075497086,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,1.239772978023411,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,1.908944157541066,-0.2954684201426394,0.0,0.19992007868855827,-1.4342385903761612,0.45178217696013223,0.07889438928576815,0.4045162854737301,0.20451184576213238,0.14110953193043138,0.07779766806601174,-0.08725719925707456,-0.10649657601682999,0.0,-0.2326564311197899,-0.12146276218869076,-0.1780681998256287,-0.2544025295089352,-0.3300379961613027,-0.1765323733321514,0.40737875105178334
-1.908944157541066,-1.20267558860591,1.9730324738475906,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,0.45178217696013223,0.07889438928576815,-0.41650195319147,0.20451184576213238,0.14110953193043138,1.1997219338600762,-1.2257558943255735,-0.10649657601682999,0.0,-1.3917084697892885,-0.12146276218869076,-0.1780681998256287,-1.4358651241775506,-0.3300379961613027,-0.1765323733321514,0.40737875105178334
0.5238497920694088,-1.20267558860591,1.9730324738475906,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,0.6672660821536152,1.3359844375821053,1.1597475225007898,0.4045162854737301,-0.8143289858528543,0.14110953193043138,0.07779766806601174,1.0512414958114242,-0.10649657601682999,1.2072476168999624,-0.2326564311197899,-0.12146276218869076,1.0416989689799256,-1.4358651241775506,-0.3300379961613027,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,1.239772978023411,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,0.45178217696013223,0.07889438928576815,1.2255345241389302,-0.8143289858528543,0.14110953193043138,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,-1.3917084697892885,-0.12146276218869076,1.0416989689799256,-0.2544025295089352,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,0.45178217696013223,1.1597475225007898,0.4045162854737301,1.223352677377119,0.14110953193043138,0.07779766806601174,1.0512414958114242,-0.10649657601682999,0.0,-1.3917084697892885,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,1.2210278829367864,1.239772978023411,-1.0296360405210423,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,0.45178217696013223,0.07889438928576815,1.2255345241389302,1.223352677377119,0.14110953193043138,1.1997219338600762,-0.08725719925707456,-0.10649657601682999,0.0,0.9263956075497086,-0.12146276218869076,1.0416989689799256,-0.2544025295089352,-0.3300379961613027,-1.3562853073079892,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,1.239772978023411,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,1.3677676396635405,0.45178217696013223,0.07889438928576815,1.2255345241389302,-0.8143289858528543,0.14110953193043138,0.07779766806601174,1.0512414958114242,1.015813494314381,-1.2072476168999624,-0.2326564311197899,-0.12146276218869076,1.0416989689799256,-0.2544025295089352,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,1.2210278829367864,1.239772978023411,-1.0296360405210423,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,1.3359844375821053,0.07889438928576815,-1.23752019185667,0.20451184576213238,-0.9635765180392323,1.1997219338600762,-0.08725719925707456,-1.2288066463480412,1.2072476168999624,0.9263956075497086,-2.5867069725369345,-0.1780681998256287,-1.4358651241775506,-0.3300379961613027,1.0032205606436864,-2.454718115312026
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,1.239772978023411,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,1.3359844375821053,0.07889438928576815,1.2255345241389302,1.223352677377119,0.14110953193043138,1.1997219338600762,1.0512414958114242,-1.2288066463480412,0.0,0.9263956075497086,-0.12146276218869076,1.0416989689799256,0.9270600651596803,-1.5357768088039299,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,1.239772978023411,-1.0296360405210423,1.6749792701868151,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.03323547535631025,0.45178217696013223,1.1597475225007898,1.2255345241389302,-0.8143289858528543,0.14110953193043138,0.07779766806601174,1.0512414958114242,1.015813494314381,-1.2072476168999624,-0.2326564311197899,1.1111593429854312,1.0416989689799256,-0.2544025295089352,-1.5357768088039299,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,1.3359844375821053,1.1597475225007898,0.4045162854737301,1.223352677377119,0.14110953193043138,0.07779766806601174,1.0512414958114242,-0.10649657601682999,1.2072476168999624,-0.2326564311197899,-1.3540848673628127,-0.1780681998256287,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,1.908944157541066,-0.2954684201426394,0.0,-0.8741603440695793,-0.7337370328662357,1.3359844375821053,-1.0019587439292534,0.4045162854737301,-0.8143289858528543,1.245795581900095,1.1997219338600762,-1.2257558943255735,-2.351116716679252,0.0,-1.3917084697892885,1.1111593429854312,-0.1780681998256287,-2.617327718846166,-1.5357768088039299,-1.3562853073079892,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.03323547535631025,0.45178217696013223,1.1597475225007898,1.2255345241389302,-0.8143289858528543,0.14110953193043138,1.1997219338600762,-0.08725719925707456,-0.10649657601682999,1.2072476168999624,-0.2326564311197899,1.1111593429854312,-1.397835368631183,-0.2544025295089352,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,1.239772978023411,-1.0296360405210423,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,1.3677676396635405,0.45178217696013223,-1.0019587439292534,0.4045162854737301,1.223352677377119,0.14110953193043138,1.1997219338600762,-0.08725719925707456,1.015813494314381,0.0,0.9263956075497086,-0.12146276218869076,1.0416989689799256,0.9270600651596803,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,-0.8189821166039423,1.239772978023411,-1.0296360405210423,1.6749792701868151,-0.5295033822136559,1.908944157541066,-0.2954684201426394,0.0,-0.8741603440695793,-0.7337370328662357,0.45178217696013223,-1.0019587439292534,0.4045162854737301,1.223352677377119,0.14110953193043138,1.1997219338600762,-2.3642545893940725,-0.10649657601682999,-1.2072476168999624,0.9263956075497086,1.1111593429854312,-0.1780681998256287,-1.4358651241775506,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,1.239772978023411,-1.0296360405210423,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.03323547535631025,0.45178217696013223,1.1597475225007898,1.2255345241389302,0.20451184576213238,0.14110953193043138,1.1997219338600762,-1.2257558943255735,-0.10649657601682999,1.2072476168999624,-0.2326564311197899,1.1111593429854312,-0.1780681998256287,0.9270600651596803,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,-1.20267558860591,1.9730324738475906,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,-1.0296360405210423,1.6749792701868151,-0.5295033822136559,-0.5238497920694087,3.384456448906597,0.0,0.19992007868855827,-1.4342385903761612,-2.2008246049057867,-3.163665010359297,0.4045162854737301,-0.8143289858528543,0.14110953193043138,-2.166050863522117,-1.2257558943255735,-2.351116716679252,1.2072476168999624,-1.3917084697892885,-0.12146276218869076,-1.397835368631183,-0.2544025295089352,0.8757008164813244,-0.1765323733321514,-2.454718115312026
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,1.2740005014466957,-0.03323547535631025,0.45178217696013223,0.07889438928576815,1.2255345241389302,-0.8143289858528543,0.14110953193043138,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,-1.3917084697892885,-0.12146276218869076,1.0416989689799256,0.9270600651596803,-0.3300379961613027,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-0.43242008366184076,0.07889438928576815,-1.23752019185667,0.20451184576213238,-0.9635765180392323,0.07779766806601174,-0.08725719925707456,-0.10649657601682999,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,2.9640705601780613,-1.0,-0.8189821166039423,-0.8065992869067976,-1.0296360405210423,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-0.43242008366184076,-1.0019587439292534,-1.23752019185667,-1.833169817467841,-0.9635765180392323,-1.0441265977280527,-0.08725719925707456,1.015813494314381,1.2072476168999624,0.9263956075497086,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,1.908944157541066,-0.2954684201426394,0.0,-0.8741603440695793,-0.7337370328662357,0.45178217696013223,0.07889438928576815,-1.23752019185667,0.20451184576213238,-0.9635765180392323,0.07779766806601174,1.0512414958114242,-0.10649657601682999,0.0,0.9263956075497086,1.1111593429854312,-0.1780681998256287,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,-1.20267558860591,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,1.239772978023411,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-0.7337370328662357,-1.3166223442838139,0.07889438928576815,-1.23752019185667,0.20451184576213238,0.14110953193043138,0.07779766806601174,-0.08725719925707456,-0.10649657601682999,0.0,-0.2326564311197899,-0.12146276218869076,-0.1780681998256287,-0.2544025295089352,-0.3300379961613027,1.0032205606436864,0.40737875105178334
0.5238497920694088,-1.20267558860591,1.9730324738475906,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,2.9640705601780613,-1.0,-0.8189821166039423,-0.8065992869067976,-1.0296360405210423,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-0.43242008366184076,0.07889438928576815,-2.05853843052187,0.20451184576213238,0.14110953193043138,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,0.9263956075497086,-0.12146276218869076,1.0416989689799256,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,1.9730324738475906,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,2.9640705601780613,-1.0,-0.8189821166039423,-0.8065992869067976,-1.0296360405210423,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-1.3166223442838139,-1.0019587439292534,-2.05853843052187,-0.8143289858528543,-0.9635765180392323,-1.0441265977280527,-0.08725719925707456,1.015813494314381,0.0,0.9263956075497086,-0.12146276218869076,1.0416989689799256,-0.2544025295089352,-0.3300379961613027,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,-1.9482407668277169,-1.4342385903761612,-1.3166223442838139,0.07889438928576815,-2.05853843052187,-1.833169817467841,-0.9635765180392323,-2.166050863522117,1.0512414958114242,1.015813494314381,-1.2072476168999624,0.9263956075497086,-0.12146276218869076,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,1.908944157541066,-0.2954684201426394,0.0,-0.8741603440695793,1.3677676396635405,0.45178217696013223,0.07889438928576815,1.2255345241389302,1.223352677377119,1.245795581900095,1.1997219338600762,1.0512414958114242,1.015813494314381,1.2072476168999624,0.9263956075497086,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,3.384456448906597,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,1.908944157541066,3.384456448906597,0.0,0.19992007868855827,-1.4342385903761612,0.45178217696013223,1.1597475225007898,1.2255345241389302,1.223352677377119,1.245795581900095,1.1997219338600762,1.0512414958114242,1.015813494314381,1.2072476168999624,0.9263956075497086,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,1.239772978023411,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,0.19992007868855827,-0.7337370328662357,0.45178217696013223,0.07889438928576815,0.4045162854737301,0.20451184576213238,0.14110953193043138,0.07779766806601174,1.0512414958114242,1.015813494314381,0.0,0.9263956075497086,1.1111593429854312,-0.1780681998256287,-0.2544025295089352,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,0.831479419283098,-0.5068340299791976,-0.5011402523360257,1.543604887716645,3.384456448906597,-0.06052275326688026,-0.33737388489831593,1.0,1.2210278829367864,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-0.7337370328662357,-0.43242008366184076,0.07889438928576815,0.4045162854737301,0.20451184576213238,0.14110953193043138,0.07779766806601174,1.0512414958114242,-0.10649657601682999,-1.2072476168999624,0.9263956075497086,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,-1.20267558860591,-0.5068340299791976,-0.5011402523360257,1.543604887716645,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,1.8885620632287061,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-0.43242008366184076,0.07889438928576815,1.2255345241389302,0.20451184576213238,-0.9635765180392323,0.07779766806601174,-0.08725719925707456,-0.10649657601682999,0.0,-0.2326564311197899,-0.12146276218869076,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,-1.20267558860591,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,1.908944157541066,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-1.3166223442838139,0.07889438928576815,-0.41650195319147,0.20451184576213238,-0.9635765180392323,-1.0441265977280527,1.0512414958114242,1.015813494314381,0.0,-0.2326564311197899,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.0032205606436864,0.40737875105178334
0.5238497920694088,-1.20267558860591,-0.5068340299791976,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,-0.33737388489831593,-1.0,-0.8189821166039423,-0.8065992869067976,0.9712169743921889,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-0.8741603440695793,-1.4342385903761612,-0.43242008366184076,-1.0019587439292534,0.4045162854737301,0.20451184576213238,0.14110953193043138,0.07779766806601174,-0.08725719925707456,-0.10649657601682999,-1.2072476168999624,-0.2326564311197899,-0.12146276218869076,1.0416989689799256,0.9270600651596803,-1.5357768088039299,-0.1765323733321514,0.40737875105178334
0.5238497920694088,0.831479419283098,1.9730324738475906,-0.5011402523360257,-0.6478341756738252,-0.2954684201426394,-0.06052275326688026,2.9640705601780613,-1.0,-0.8189821166039423,-0.8065992869067976,-1.0296360405210423,-0.5970223141259935,-0.5295033822136559,-0.5238497920694087,-0.2954684201426394,0.0,-3.0223211895858544,-1.4342385903761612,-2.2008246049057867,-1.0019587439292534,-0.41650195319147,-1.833169817467841,-2.0682625680088957,-2.166050863522117,-0.08725719925707456,-0.10649657601682999,0.0,-0.2326564311197899,-0.12146276218869076,-0.1780681998256287,-0.2544025295089352,-0.3300379961613027,-0.1765323733321514,-2.454718115312026
